unique_id,category,topping,filename_paste,on_disk,sized_well,rotation,inches,scale_factor,inch_variance,min_per,max_per,variant rarity,topping rarity,scatters,serving_size,mass,calories,potassium,vitamin_c,magnesium,vitamin_b5,vitamin_d,vitamin_b7,height,moisture_content,cholesterol,vitamin_a,dietary_fiber,vitamin_b6,sugar,protein,iron,complex_carb,selenium,vitamin_k,vitamin_b12,calories_from_fat,vitamin_e,zinc,saturated_fat,iodine,trans_fat,sodium,monosaturated_fat,calcium,riboflavin,thiamin,folate,added_sugar,chromium,manganese,mark_end
5842,topping-vegetable,kale,5842-topping-vegetable-kale,Y,U,360,3.5,0.6,0.3,4,8,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5843,topping-vegetable,kale,5843-topping-vegetable-kale,Y,U,360,3.5,0.6,0.3,4,8,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5844,topping-vegetable,kale,5844-topping-vegetable-kale,Y,U,360,3.5,0.6,0.3,4,8,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5850,topping-vegetable,seitan,5850-topping-vegetable-seitan,Y,U,360,2,0.3,0.2,6,16,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5851,topping-vegetable,seitan,5851-topping-vegetable-seitan,Y,U,360,1.5,0.3,0.2,6,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5860,topping-vegetable,cauliflower,5860-topping-vegetable-cauliflower,Y,U,360,4,0.7,0.1,8,16,superrare,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5861,topping-vegetable,cauliflower,5861-topping-vegetable-cauliflower,Y,U,360,1.75,0.3,0.1,8,16,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5862,topping-vegetable,cauliflower,5862-topping-vegetable-cauliflower,Y,U,360,1.75,0.3,0.1,8,16,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5863,topping-vegetable,cauliflower,5863-topping-vegetable-cauliflower,Y,U,360,1.75,0.3,0.1,8,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5864,topping-vegetable,cauliflower,5864-topping-vegetable-cauliflower,Y,U,360,1.75,0.3,0.1,8,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5865,topping-vegetable,cauliflower,5865-topping-vegetable-cauliflower,Y,U,360,1.75,0.3,0.1,8,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5870,topping-vegetable,potatochips,5870-topping-vegetable-potatochips,Y,N,360,3.5,0.6,0,1,3,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5871,topping-vegetable,potatochips,5871-topping-vegetable-potatochips,Y,N,360,3.5,0.6,0,1,3,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5872,topping-vegetable,potatochips,5872-topping-vegetable-potatochips,Y,N,360,3.5,0.6,0,1,3,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5873,topping-vegetable,potatochips,5873-topping-vegetable-potatochips,Y,N,360,3.5,0.6,0,1,3,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5874,topping-vegetable,potatochips,5874-topping-vegetable-potatochips,Y,N,360,3.5,0.6,0,1,3,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5875,topping-vegetable,potatochips,5875-topping-vegetable-potatochips,Y,N,360,3.5,0.6,0,1,3,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5876,topping-vegetable,potatochips,5876-topping-vegetable-potatochips,Y,N,360,3.5,0.6,0,1,3,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5880,topping-vegetable,garlic,5880-topping-vegetable-garlic,Y,U,360,2,0.3,0.1,10,18,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5881,topping-vegetable,garlic,5881-topping-vegetable-garlic,Y,U,360,3,0.5,0.1,10,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5882,topping-vegetable,garlic,5882-topping-vegetable-garlic,Y,U,360,2.5,0.4,0.1,10,18,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5890,topping-vegetable,broccoli,5890-topping-vegetable-broccoli,Y,U,360,3.1,0.5,0.3,10,18,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5891,topping-vegetable,broccoli,5891-topping-vegetable-broccoli,Y,U,360,3.1,0.5,0.3,10,18,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5892,topping-vegetable,broccoli,5892-topping-vegetable-broccoli,Y,U,360,3.1,0.5,0.3,10,18,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5900,topping-vegetable,kimchi,5900-topping-vegetable-kimchi,Y,U,360,8,1.3,0.1,4,8,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5901,topping-vegetable,kimchi,5901-topping-vegetable-kimchi,Y,U,360,8,1.3,0.1,4,8,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5902,topping-vegetable,kimchi,5902-topping-vegetable-kimchi,Y,U,360,8,1.3,0.1,4,8,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5910,topping-vegetable,zucchini,5910-topping-vegetable-zucchini,Y,N,360,1.5,0.3,0.1,8,16,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5911,topping-vegetable,zucchini,5911-topping-vegetable-zucchini,Y,N,360,6,1.0,0.2,1,3,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5912,topping-vegetable,zucchini,5912-topping-vegetable-zucchini,Y,N,360,6,1.0,0.2,1,3,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5920,topping-vegetable,whiteonion,5920-topping-vegetable-whiteonion,Y,U,360,3,0.5,0.1,6,10,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5921,topping-vegetable,whiteonion,5921-topping-vegetable-whiteonion,Y,U,360,3,0.5,0.1,6,10,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5922,topping-vegetable,whiteonion,5922-topping-vegetable-whiteonion,Y,U,360,2,0.3,0.1,6,10,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5923,topping-vegetable,whiteonion,5923-topping-vegetable-whiteonion,Y,U,360,2,0.3,0.1,6,10,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5924,topping-vegetable,whiteonion,5924-topping-vegetable-whiteonion,Y,U,360,3.5,0.6,0.1,6,10,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5925,topping-vegetable,whiteonion,5925-topping-vegetable-whiteonion,Y,U,360,3.5,0.6,0.1,6,10,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5930,topping-vegetable,plantains,5930-topping-vegetable-plantains,Y,N,360,2,0.3,0.2,10,20,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5931,topping-vegetable,plantains,5931-topping-vegetable-plantains,Y,N,360,2,0.3,0.2,10,20,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5932,topping-vegetable,plantains,5932-topping-vegetable-plantains,Y,N,360,2,0.3,0.2,10,20,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5940,topping-vegetable,okra,5940-topping-vegetable-okra,Y,N,360,1.5,0.3,0.2,10,20,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5941,topping-vegetable,okra,5941-topping-vegetable-okra,Y,N,360,1.5,0.3,0.2,10,20,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5942,topping-vegetable,okra,5942-topping-vegetable-okra,Y,N,360,1.5,0.3,0.2,10,20,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6000,topping-seafood,shrimp,6000-topping-seafood-shrimp,Y,N,360,2.5,0.4,0.25,12,16,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6001,topping-seafood,shrimp,6001-topping-seafood-shrimp,Y,N,360,2.5,0.4,0.25,12,16,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6002,topping-seafood,shrimp,6002-topping-seafood-shrimp,Y,N,360,2.5,0.4,0.25,12,16,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6010,topping-seafood,anchovies,6010-topping-seafood-anchovies,Y,U,360,2.75,0.5,1,8,14,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6011,topping-seafood,anchovies,6011-topping-seafood-anchovies,Y,U,360,2.75,0.5,1,8,14,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6020,topping-seafood,lobster,6020-topping-seafood-lobster,Y,U,360,4.5,0.8,0.25,10,12,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6021,topping-seafood,lobster,6021-topping-seafood-lobster,Y,U,360,9,1.5,1,1,2,grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6030,topping-seafood,scallop,6030-topping-seafood-scallop,Y,U,360,5,0.8,0.5,16,24,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6031,topping-seafood,scallop,6031-topping-seafood-scallop,Y,U,360,5,0.8,0.5,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6040,topping-seafood,salmon,6040-topping-seafood-salmon,Y,Y,360,4.5,0.8,0.25,6,8,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6041,topping-seafood,salmon,6041-topping-seafood-salmon,Y,Y,360,4.5,0.8,0.25,6,8,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6042,topping-seafood,salmon,6042-topping-seafood-salmon,Y,Y,360,4.5,0.8,0.25,6,8,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6050,topping-seafood,sardine,6050-topping-seafood-sardine,Y,U,360,4,0.7,0.4,8,10,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6051,topping-seafood,sardine,6051-topping-seafood-sardine,Y,U,360,4,0.7,0.4,8,10,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6052,topping-seafood,sardine,6052-topping-seafood-sardine,Y,U,360,4,0.7,0.4,8,10,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6060,topping-seafood,mermaids,6060-topping-seafood-mermaids,Y,Y,360,4.5,0.8,0.45,6,8,common,grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6061,topping-seafood,mermaids,6061-topping-seafood-mermaids,Y,Y,360,4.5,0.8,0.45,6,8,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6062,topping-seafood,mermaids,6062-topping-seafood-mermaids,Y,Y,360,4.5,0.8,0.45,6,8,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6063,topping-seafood,mermaids,6063-topping-seafood-mermaids,Y,Y,360,4.5,0.8,0.45,6,8,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6064,topping-seafood,mermaids,6064-topping-seafood-mermaids,Y,Y,360,4.5,0.8,0.45,6,8,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6070,topping-seafood,pearl,6070-topping-seafood-pearl,Y,U,360,1.75,0.3,0.2,16,24,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6071,topping-seafood,pearl,6071-topping-seafood-pearl,Y,U,360,1.75,0.3,0.2,16,24,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6072,topping-seafood,pearl,6072-topping-seafood-pearl,Y,U,360,1.75,0.3,0.2,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6073,topping-seafood,pearl,6073-topping-seafood-pearl,Y,U,360,1.75,0.3,0.2,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6074,topping-seafood,pearl,6074-topping-seafood-pearl,Y,U,360,1.75,0.3,0.2,16,24,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6075,topping-seafood,pearl,6075-topping-seafood-pearl,Y,U,360,1.75,0.3,0.2,16,24,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6080,topping-seafood,cthulhu,6080-topping-seafood-cthulhu,Y,U,360,2,0.3,0,2,3,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6090,topping-seafood,poke,6090-topping-seafood-poke,Y,N,360,4,0.7,0.4,8,10,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6091,topping-seafood,poke,6091-topping-seafood-poke,Y,N,360,4,0.7,0.4,8,10,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6092,topping-seafood,poke,6092-topping-seafood-poke,Y,N,360,4,0.7,0.4,8,10,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6093,topping-seafood,poke,6093-topping-seafood-poke,Y,N,360,4,0.7,0.4,8,10,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6094,topping-seafood,poke,6094-topping-seafood-poke,Y,N,360,4,0.7,0.4,8,10,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6095,topping-seafood,poke,6095-topping-seafood-poke,Y,N,360,4,0.7,0.4,8,10,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6100,topping-seafood,octopus,6100-topping-seafood-octopus,Y,U,360,4.5,0.8,0.3,12,14,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6110,topping-seafood,oysters,6110-topping-seafood-oysters,Y,U,30,2.5,0.4,0.5,12,14,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6111,topping-seafood,oysters,6111-topping-seafood-oysters,Y,U,30,2.5,0.4,0.5,12,14,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6120,topping-seafood,endangered,6120-topping-seafood-endangered,Y,U,360,8,1.3,0.2,5,7,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6121,topping-seafood,endangered,6120-topping-seafood-endangered,Y,U,360,8,1.3,0.2,8,10,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6122,topping-seafood,endangered,6121-topping-seafood-endangered,Y,U,360,8,1.3,0.2,5,7,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6130,topping-seafood,seaurchin,6130-topping-seafood-seaurchin,Y,U,360,3,0.5,0.5,16,24,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6131,topping-seafood,seaurchin,6131-topping-seafood-seaurchin,Y,U,360,3,0.5,0.5,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6132,topping-seafood,seaurchin,6132-topping-seafood-seaurchin,Y,U,360,3,0.5,0.5,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6140,topping-seafood,sushi,6140-topping-seafood-sushi,Y,N,360,2,0.3,0.2,16,24,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6141,topping-seafood,sushi,6141-topping-seafood-sushi,Y,N,360,2,0.3,0.2,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6142,topping-seafood,sushi,6142-topping-seafood-sushi,Y,N,360,2,0.3,0.2,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6143,topping-seafood,sushi,6143-topping-seafood-sushi,Y,N,360,2,0.3,0.2,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6144,topping-seafood,sushi,6144-topping-seafood-sushi,Y,N,360,2,0.3,0.2,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6145,topping-seafood,sushi,6145-topping-seafood-sushi,Y,N,360,2,0.3,0.2,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6146,topping-seafood,sushi,6146-topping-seafood-sushi,Y,N,360,2,0.3,0.2,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6147,topping-seafood,sushi,6147-topping-seafood-sushi,Y,N,360,2,0.3,0.2,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6148,topping-seafood,sushi,6148-topping-seafood-sushi,Y,N,360,2,0.3,0.2,16,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6149,topping-seafood,sushi,6149-topping-seafood-sushi,Y,N,360,2,0.3,0.2,16,24,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6150,topping-seafood,tropicalfish,6150-topping-seafood-tropicalfish,Y,Y,360,3,0.5,0.3,12,14,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6151,topping-seafood,tropicalfish,6151-topping-seafood-tropicalfish,Y,Y,360,3,0.5,0.3,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6152,topping-seafood,tropicalfish,6152-topping-seafood-tropicalfish,Y,Y,360,3,0.5,0.3,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6153,topping-seafood,tropicalfish,6153-topping-seafood-tropicalfish,Y,Y,360,3,0.5,0.3,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6154,topping-seafood,tropicalfish,6154-topping-seafood-tropicalfish,Y,Y,360,3,0.5,0.3,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6155,topping-seafood,tropicalfish,6155-topping-seafood-tropicalfish,Y,Y,360,3,0.5,0.3,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6156,topping-seafood,tropicalfish,6156-topping-seafood-tropicalfish,Y,Y,360,3,0.5,0.3,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6157,topping-seafood,tropicalfish,6157-topping-seafood-tropicalfish,Y,Y,360,3,0.5,0.3,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6158,topping-seafood,tropicalfish,6158-topping-seafood-tropicalfish,Y,Y,360,3.5,0.6,0.35,10,12,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6159,topping-seafood,tropicalfish,6159-topping-seafood-tropicalfish,Y,Y,360,3.5,0.6,0.35,10,12,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6160,topping-seafood,takoyaki,6160-topping-seafood-takoyaki,Y,U,360,2.7,0.5,0.1,10,12,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6170,topping-seafood,squid,6170-topping-seafood-squid,Y,U,360,5,0.8,0.6,5,7,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6171,topping-seafood,squid,6171-topping-seafood-squid,Y,U,360,5,0.8,0.6,5,7,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6172,topping-seafood,squid,6172-topping-seafood-squid,Y,U,360,5,0.8,0.6,5,7,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6180,topping-seafood,,6180-topping-seafood-,N,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6190,topping-bugs,cockroach,6190-topping-bugs-cockroach,Y,N,360,1.5,0.3,0.1,2,8,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6191,topping-bugs,cockroach,6191-topping-bugs-cockroach,Y,N,360,1.5,0.3,0.1,2,8,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6192,topping-bugs,cockroach,6192-topping-bugs-cockroach,Y,N,360,1.5,0.3,0.1,2,8,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6200,topping-bugs,crickets,6200-topping-bugs-crickets,Y,U,360,1.5,0.3,0.1,2,6,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6201,topping-bugs,crickets,6201-topping-bugs-crickets,Y,U,360,1.5,0.3,0.1,2,6,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6210,topping-bugs,worms,6210-topping-bugs-worms,Y,U,360,0.75,0.1,0.1,10,20,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6211,topping-bugs,worms,6211-topping-bugs-worms,Y,U,360,0.75,0.1,0.1,10,20,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6220,topping-bugs,yellowjacket,6220-topping-bugs-yellowjacket,Y,U,360,0.75,0.1,0.1,8,16,uncommon,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6230,topping-bugs,cicada,6230-topping-bugs-cicada,Y,U,360,3,0.5,0.2,3,6,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6240,topping-bugs,maggots,6240-topping-bugs-maggots,Y,U,360,0.5,0.1,0.1,3,15,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6241,topping-bugs,maggots,6241-topping-bugs-maggots,Y,U,360,0.75,0.1,0.1,3,15,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6242,topping-bugs,maggots,6242-topping-bugs-maggots,Y,U,360,2,0.3,0.2,4,8,epic,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6250,topping-bugs,spiders,6250-topping-bugs-spiders,Y,U,360,1.75,0.3,0.3,3,12,rare,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6251,topping-bugs,spiders,6251-topping-bugs-spiders,Y,U,360,1.75,0.3,0.3,3,12,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6252,topping-bugs,spiders,6252-topping-bugs-spiders,Y,U,360,1.75,0.3,0.3,3,12,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6253,topping-bugs,spiders,6253-topping-bugs-spiders,Y,U,360,1.75,0.3,0.3,3,12,grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6254,topping-bugs,spiders,6254-topping-bugs-spiders,Y,U,360,1.75,0.3,0.3,3,12,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6255,topping-bugs,spiders,6255-topping-bugs-spiders,Y,U,360,1.75,0.3,0.3,3,12,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6260,topping-bugs,flies,6260-topping-bugs-flies,Y,U,360,0.5,0.1,0.2,1,16,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6261,topping-bugs,flies,6261-topping-bugs-flies,Y,U,360,0.5,0.1,0.2,1,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6262,topping-bugs,flies,6262-topping-bugs-flies,Y,U,360,0.5,0.1,0.2,1,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6263,topping-bugs,flies,6263-topping-bugs-flies,Y,U,360,0.5,0.1,0.2,1,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6264,topping-bugs,flies,6264-topping-bugs-flies,Y,U,360,0.5,0.1,0.2,1,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6265,topping-bugs,flies,6265-topping-bugs-flies,Y,U,360,0.5,0.1,0.2,1,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6270,topping-bugs,ants,6270-topping-bugs-ants,Y,U,360,0.9,0.2,0.1,1,50,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6271,topping-bugs,ants,6271-topping-bugs-ants,Y,U,360,0.9,0.2,0.2,1,50,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6272,topping-bugs,ants,6272-topping-bugs-ants,Y,U,360,0.9,0.2,0.2,1,50,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6273,topping-bugs,ants,6273-topping-bugs-ants,Y,U,360,0.9,0.2,0.2,1,50,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6274,topping-bugs,ants,6274-topping-bugs-ants,Y,U,360,0.9,0.2,0.2,1,50,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6275,topping-bugs,ants,6275-topping-bugs-ants,Y,U,360,0.9,0.2,0.2,1,50,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6280,topping-bugs,ladybug,6280-topping-bugs-ladybug,Y,U,360,0.75,0.1,0.1,1,26,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6281,topping-bugs,ladybug,6281-topping-bugs-ladybug,Y,U,360,0.65,0.1,0.1,1,26,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
6282,topping-bugs,ladybug,6282-topping-bugs-ladybug,Y,U,360,0.55,0.1,0.1,1,26,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
