unique_id,category,topping,filename_paste,on_disk,img_size,inches,scale_factor,inch_variance,min_per,max_per,variant rarity,topping rarity,scatters,description,mark_end
7280,topping-misc,twinkieweiner,7280-topping-misc-twinkieweiner,Y,3072x3072,3,0.5,,4,4,,,,,.
7290,topping-misc,rice,7290-topping-misc-rice,Y,#N/A,2,0.3333333333,,4,8,,,,,.
7291,topping-misc,rice,7291-topping-misc-rice,Y,#N/A,2,0.3333333333,,4,8,,,,,.
7292,topping-misc,rice,7292-topping-misc-rice,Y,#N/A,2,0.3333333333,,4,8,,,,,.
7293,topping-misc,rice,7293-topping-misc-rice,Y,#N/A,2,0.3333333333,,4,8,,,,,.
7294,topping-misc,rice,7294-topping-misc-rice,Y,#N/A,2,0.3333333333,,4,8,,,,,.
7295,topping-misc,rice,7295-topping-misc-rice,Y,#N/A,2,0.3333333333,,4,8,,,,,.
7300,topping-misc,batteries,7300-topping-misc-batteries,Y,#N/A,4,0.6666666667,,4,4,,,,,.
7301,topping-misc,batteries,7301-topping-misc-batteries,Y,#N/A,2,0.3333333333,,4,10,,,,,.
7302,topping-misc,batteries,7302-topping-misc-batteries,Y,#N/A,1,0.1666666667,,10,15,,,,,.
7310,topping-misc,yarnball,7310-topping-misc-yarnball,Y,#N/A,3,0.5,,4,6,,,,,.
7311,topping-misc,yarnball,7311-topping-misc-yarnball,Y,#N/A,3,0.5,,4,6,,,,,.
7312,topping-misc,yarnball,7312-topping-misc-yarnball,Y,#N/A,3.5,0.5833333333,,4,6,,,,,.
7313,topping-misc,yarnball,7313-topping-misc-yarnball,Y,#N/A,3,0.5,,4,6,,,,,.
7320,topping-misc,tumbleweeds,7320-topping-misc-tumbleweeds,Y,#N/A,5,0.8333333333,,2,4,,,,,.
7321,topping-misc,tumbleweeds,7321-topping-misc-tumbleweeds,Y,#N/A,5,0.8333333333,,2,4,,,,,.
7330,topping-misc,tumbleweeds,7330-topping-misc-tumbleweeds,Y,#N/A,5,0.8333333333,,2,4,,,,,.
7340,topping-misc,butter,7340-topping-misc-butter,Y,#N/A,2,0.3333333333,,4,10,,,,,.
7341,topping-misc,butter,7341-topping-misc-butter,Y,#N/A,4,0.6666666667,,4,4,,,,,.
7342,topping-misc,butter,7342-topping-misc-butter,Y,#N/A,3,0.5,,4,8,,,,,.
7350,topping-misc,spaghetti,7350-topping-misc-spaghetti,Y,#N/A,,0,,,,,,,,.
7351,topping-misc,spaghetti,7351-topping-misc-spaghetti,Y,#N/A,,0,,,,,,,,.
7352,topping-misc,spaghetti,7352-topping-misc-spaghetti,Y,#N/A,,0,,,,,,,,.
7360,topping-misc,frenchfry,7360-topping-misc-frenchfry,Y,226x1024,2,0.3333333333,,4,10,,,,,.
7361,topping-misc,frenchfry,7361-topping-misc-frenchfry,Y,222x1024,2,0.3333333333,,4,10,,,,,.
7362,topping-misc,frenchfry,7362-topping-misc-frenchfry,Y,216x1024,2,0.3333333333,,4,10,,,,,.
7363,topping-misc,frenchfry,7363-topping-misc-frenchfry,Y,217x1024,2,0.3333333333,,4,10,,,,,.
7364,topping-misc,frenchfry,7364-topping-misc-frenchfry,Y,220x1024,2,0.3333333333,,4,10,,,,,.
7365,topping-misc,frenchfry,7365-topping-misc-frenchfry,Y,243x1024,2,0.3333333333,,4,10,,,,,.
7370,topping-misc,handsanitizer,7370-topping-misc-handsanitizer,Y,#N/A,1,0.1666666667,,10,15,,,,,.
7371,topping-misc,handsanitizer,7371-topping-misc-handsanitizer,Y,#N/A,1,0.1666666667,,10,15,,,,,.
7372,topping-misc,handsanitizer,7372-topping-misc-handsanitizer,Y,#N/A,1,0.1666666667,,10,15,,,,,.
7373,topping-misc,handsanitizer,7373-topping-misc-handsanitizer,Y,#N/A,1,0.1666666667,,10,15,,,,,.
7374,topping-misc,handsanitizer,7374-topping-misc-handsanitizer,Y,#N/A,1,0.1666666667,,10,15,,,,,.
7375,topping-misc,handsanitizer,7375-topping-misc-handsanitizer,Y,#N/A,1,0.1666666667,,10,15,,,,,.
7380,topping-misc,pizzaslice,7380-topping-misc-pizzaslice,Y,#N/A,3,0.5,,4,4,,,,,.
7381,topping-misc,pizzaslice,7381-topping-misc-pizzaslice,Y,#N/A,3,0.5,,4,4,,,,,.
7382,topping-misc,pizzaslice,7382-topping-misc-pizzaslice,Y,#N/A,3,0.5,,4,4,,,,,.
7383,topping-misc,pizzaslice,7383-topping-misc-pizzaslice,Y,#N/A,3,0.5,,4,4,,,,,.
7384,topping-misc,pizzaslice,7384-topping-misc-pizzaslice,Y,#N/A,3,0.5,,4,4,,,,,.
7385,topping-misc,pizzaslice,7385-topping-misc-pizzaslice,Y,#N/A,3,0.5,,4,4,,,,,.
7390,topping-misc,heartbeat,7390-topping-misc-heartbeat,Y,#N/A,1.5,0.25,,4,8,,,,,.
7391,topping-misc,heartbeat,7391-topping-misc-heartbeat,Y,#N/A,1.5,0.25,,4,8,,,,,.
7392,topping-misc,heartbeat,7392-topping-misc-heartbeat,Y,#N/A,1.5,0.25,,4,8,,,,,.
7393,topping-misc,heartbeat,7393-topping-misc-heartbeat,Y,#N/A,1.5,0.25,,4,8,,,,,.
7394,topping-misc,heartbeat,7394-topping-misc-heartbeat,Y,#N/A,1.5,0.25,,4,8,,,,,.
7395,topping-misc,heartbeat,7395-topping-misc-heartbeat,Y,#N/A,1.5,0.25,,4,8,,,,,.
7400,topping-misc,rocks,7400-topping-misc-rocks,Y,#N/A,2,0.3333333333,,4,4,3,,,,.
7401,topping-misc,rocks,7401-topping-misc-rocks,Y,#N/A,3,0.5,,4,4,3,,,,.
7410,topping-misc,curlyfries,7410-topping-misc-curlyfries,Y,#N/A,2,0.3333333333,,10,15,,,,,.
7411,topping-misc,curlyfries,7411-topping-misc-curlyfries,Y,#N/A,2,0.3333333333,,10,15,,,,,.
7412,topping-misc,curlyfries,7412-topping-misc-curlyfries,Y,#N/A,2,0.3333333333,,10,15,,,,,.
7420,topping-misc,lightbulb,7420-topping-misc-lightbulb,Y,#N/A,2,0.3333333333,,4,4,,,,,.
7421,topping-misc,lightbulb,7421-topping-misc-lightbulb,Y,#N/A,2,0.3333333333,,4,4,,,,,.
7422,topping-misc,lightbulb,7422-topping-misc-lightbulb,Y,#N/A,2,0.3333333333,,4,4,,,,,.
7423,topping-misc,lightbulb,7423-topping-misc-lightbulb,Y,#N/A,2,0.3333333333,,4,4,,,,,.
7424,topping-misc,lightbulb,7424-topping-misc-lightbulb,Y,#N/A,2,0.3333333333,,4,4,,,,,.
7425,topping-misc,lightbulb,7425-topping-misc-lightbulb,Y,#N/A,2,0.3333333333,,4,4,,,,,.
7430,topping-misc,taco,7430-topping-misc-taco,Y,#N/A,4,0.6666666667,,2,4,,,,,.
7431,topping-misc,taco,7431-topping-misc-taco,Y,#N/A,4,0.6666666667,,2,4,,,,,.
7432,topping-misc,taco,7432-topping-misc-taco,Y,#N/A,4,0.6666666667,,2,4,,,,,.
7433,topping-misc,taco,7433-topping-misc-taco,Y,#N/A,4,0.6666666667,,2,4,,,,,.
7434,topping-misc,taco,7434-topping-misc-taco,Y,#N/A,4,0.6666666667,,2,4,,,,,.
7435,topping-misc,taco,7435-topping-misc-taco,Y,#N/A,4,0.6666666667,,2,4,,,,,.
7440,topping-misc,polygon,7440-topping-misc-polygon,Y,1025x1025,1.5,0.25,,6,10,,,,,.
7441,topping-misc,polygon,7441-topping-misc-polygon,Y,1025x1025,1.5,0.25,,6,10,,,,,.
7442,topping-misc,polygon,7442-topping-misc-polygon,Y,1025x1025,1.5,0.25,,6,10,,,,,.
7443,topping-misc,polygon,7443-topping-misc-polygon,Y,1025x1025,1.5,0.25,,6,10,,,,,.
7444,topping-misc,polygon,7444-topping-misc-polygon,Y,1025x1025,1.5,0.25,,6,10,,,,,.
7445,topping-misc,polygon,7445-topping-misc-polygon,Y,1025x1025,1.5,0.25,,6,10,,,,,.
7450,topping-misc,crystals,7450-topping-misc-crystals,Y,#N/A,1,0.1666666667,,8,15,,,,,.
7451,topping-misc,crystals,7451-topping-misc-crystals,Y,#N/A,1,0.1666666667,,8,15,,,,,.
7452,topping-misc,crystals,7452-topping-misc-crystals,Y,#N/A,1,0.1666666667,,8,15,,,,,.
7453,topping-misc,crystals,7453-topping-misc-crystals,Y,#N/A,1,0.1666666667,,8,15,,,,,.
7454,topping-misc,crystals,7454-topping-misc-crystals,Y,#N/A,1,0.1666666667,,8,15,,,,,.
7455,topping-misc,crystals,7455-topping-misc-crystals,Y,#N/A,1,0.1666666667,,8,15,,,,,.
7460,topping-misc,corona,7460-topping-misc-corona,Y,2720x2785,0.25,0.04166666667,,10,10,,,,,.
7461,topping-misc,corona,7461-topping-misc-corona,Y,#N/A,0.25,0.04166666667,,10,10,,,,,.
7470,topping-misc,soupcans,7470-topping-misc-soupcans,Y,#N/A,,0,,,,,,,,.
7471,topping-misc,soupcans,7471-topping-misc-soupcans,Y,#N/A,,0,,,,,,,,.
7472,topping-misc,soupcans,7472-topping-misc-soupcans,Y,#N/A,,0,,,,,,,,.
7480,topping-misc,beercan,7480-topping-misc-beercan,Y,#N/A,,0,,,,,,,,.
7490,topping-misc,arrows,7490-topping-misc-arrows,Y,#N/A,,0,,,,,,,,.
7491,topping-misc,arrows,7491-topping-misc-arrows,Y,#N/A,,0,,,,,,,,.
7492,topping-misc,arrows,7492-topping-misc-arrows,Y,#N/A,,0,,,,,,,,.
7493,topping-misc,arrows,7493-topping-misc-arrows,Y,#N/A,,0,,,,,,,,.
7494,topping-misc,arrows,7494-topping-misc-arrows,Y,#N/A,,0,,,,,,,,.
7495,topping-misc,arrows,7495-topping-misc-arrows,Y,#N/A,,0,,,,,,,,.
7500,topping-misc,pills,7500-topping-misc-pills,Y,#N/A,,0,,,,,,,,.
7501,topping-misc,pills,7501-topping-misc-pills,Y,#N/A,,0,,,,,,,,.
7502,topping-misc,pills,7502-topping-misc-pills,Y,#N/A,,0,,,,,,,,.
7510,topping-misc,crowns,7510-topping-misc-crowns,Y,#N/A,,0,,,,,,,,.
7511,topping-misc,crowns,7511-topping-misc-crowns,Y,#N/A,,0,,,,,,,,.
7512,topping-misc,crowns,7512-topping-misc-crowns,Y,#N/A,,0,,,,,,,,.
7513,topping-misc,crowns,7513-topping-misc-crowns,Y,#N/A,,0,,,,,,,,.
7520,topping-misc,glasses,7520-topping-misc-glasses,N,6400x6400,,0,,,,,,,,.
7521,topping-misc,glasses,7521-topping-misc-glasses,N,6400x6400,,0,,,,,,,,.
7522,topping-misc,glasses,7522-topping-misc-glasses,N,6400x6400,,0,,,,,,,,.
7530,topping-misc,boogers,7530-topping-misc-boogers,Y,6400x6400,,0,,,,,,,,.
7531,topping-misc,boogers,7531-topping-misc-boogers,Y,6400x6400,,0,,,,,,,,.
7532,topping-misc,boogers,7532-topping-misc-boogers,Y,6400x6400,,0,,,,,,,,.
7540,topping-misc,lipbalm,7540-topping-misc-lipbalm,Y,#N/A,,0,,,,,,,,.
7541,topping-misc,lipbalm,7541-topping-misc-lipbalm,Y,#N/A,,0,,,,,,,,.
7542,topping-misc,lipbalm,7542-topping-misc-lipbalm,Y,#N/A,,0,,,,,,,,.
7543,topping-misc,lipbalm,7543-topping-misc-lipbalm,Y,#N/A,,0,,,,,,,,.
7544,topping-misc,lipbalm,7544-topping-misc-lipbalm,Y,#N/A,,0,,,,,,,,.
7550,topping-misc,cellphone,7550-topping-misc-cellphone,Y,#N/A,,0,,,,,,,,.
7551,topping-misc,cellphone,7551-topping-misc-cellphone,Y,#N/A,,0,,,,,,,,.
7552,topping-misc,cellphone,7552-topping-misc-cellphone,Y,#N/A,,0,,,,,,,,.
7553,topping-misc,cellphone,7553-topping-misc-cellphone,Y,#N/A,,0,,,,,,,,.
7554,topping-misc,cellphone,7554-topping-misc-cellphone,Y,#N/A,,0,,,,,,,,.
7555,topping-misc,cellphone,7555-topping-misc-cellphone,Y,#N/A,,0,,,,,,,,.
7556,topping-misc,cellphone,7556-topping-misc-cellphone,Y,#N/A,,0,,,,,,,,.
7557,topping-misc,cellphone,7557-topping-misc-cellphone,Y,#N/A,,0,,,,,,,,.
7558,topping-misc,cellphone,7558-topping-misc-cellphone,Y,#N/A,,0,,,,,,,,.
7559,topping-misc,cellphone,7559-topping-misc-cellphone,Y,#N/A,,0,,,,,,,,.
7560,topping-misc,oilspill,7560-topping-misc-oilspill,Y,#N/A,,0,,,,,,,,.
7561,topping-misc,oilspill,7561-topping-misc-oilspill,Y,#N/A,,0,,,,,,,,.
7562,topping-misc,oilspill,7562-topping-misc-oilspill,Y,#N/A,,0,,,,,,,,.
7570,topping-misc,fomo,7570-topping-misc-fomo,Y,#N/A,,0,,,,,,,,.
7571,topping-misc,fomo,7571-topping-misc-fomo,Y,#N/A,,0,,,,,,,,.
7572,topping-misc,fomo,7572-topping-misc-fomo,Y,#N/A,,,,,,,,,,.
7573,topping-misc,fomo,7573-topping-misc-fomo,Y,#N/A,,,,,,,,,,.
7580,topping-misc,thumbtacks,7580-topping-misc-thumbtacks,Y,#N/A,,,,,,,,,,.
7581,topping-misc,thumbtacks,7581-topping-misc-thumbtacks,Y,#N/A,,,,,,,,,,.
7582,topping-misc,thumbtacks,7582-topping-misc-thumbtacks,Y,#N/A,,,,,,,,,,.
7583,topping-misc,thumbtacks,7583-topping-misc-thumbtacks,Y,#N/A,,,,,,,,,,.
7584,topping-misc,thumbtacks,7584-topping-misc-thumbtacks,Y,#N/A,,,,,,,,,,.
8160,topping-misc,pizzamafia,8160-topping-misc-pizzamafia,Y,#N/A,6,1,,2,4,,,,,.
8161,topping-misc,pizzamafia,8161-topping-misc-pizzamafia,Y,#N/A,6,1,,2,4,,,,,.
8162,topping-misc,pizzamafia,8162-topping-misc-pizzamafia,Y,#N/A,5,0.8333333333,,2,4,,,,,.
8163,topping-misc,pizzamafia,8163-topping-misc-pizzamafia,Y,#N/A,5,0.8333333333,,2,4,,,,,.
8164,topping-misc,pizzamafia,8164-topping-misc-pizzamafia,Y,#N/A,7,1.166666667,,2,4,,,,,.
8165,topping-misc,pizzamafia,8165-topping-misc-pizzamafia,Y,#N/A,5,0.8333333333,,2,4,,,,,.
8170,topping-misc,screws,8170-topping-misc-screws,Y,#N/A,,0,,,,,,,,.
8171,topping-misc,screws,8171-topping-misc-screws,Y,#N/A,,0,,,,,,,,.
8180,topping-misc,magicwand,8180-topping-misc-magicwand,Y,#N/A,,0,,,,,,,,.
8181,topping-misc,magicwand,8181-topping-misc-magicwand,Y,#N/A,,0,,,,,,,,.
8182,topping-misc,magicwand,8182-topping-misc-magicwand,Y,#N/A,,0,,,,,,,,.
8190,topping-misc,headphones,8190-topping-misc-headphones,Y,#N/A,,0,,,,,,,,.
8191,topping-misc,headphones,8191-topping-misc-headphones,Y,#N/A,,0,,,,,,,,.
8192,topping-misc,headphones,8192-topping-misc-headphones,Y,#N/A,,0,,,,,,,,.
8200,topping-misc,seashell,8200-topping-misc-seashell,Y,895x796,,0,,,,,,,,.
8201,topping-misc,seashell,8201-topping-misc-seashell,Y,768x883,,0,,,,,,,,.
8202,topping-misc,seashell,8202-topping-misc-seashell,Y,741x962,,0,,,,,,,,.
8210,topping-misc,3dglasses,8210-topping-misc-3dglasses,Y,,,,,,,,,,,.
8300,topping-misc,crayon,8300-topping-misc-crayon,Y,#N/A,,0,,,,,,,,.
8301,topping-misc,crayon,8301-topping-misc-crayon,Y,#N/A,,0,,,,,,,,.
8302,topping-misc,crayon,8302-topping-misc-crayon,Y,#N/A,,0,,,,,,,,.
8310,topping-misc,glue,8310-topping-misc-glue,Y,#N/A,,0,,,,,,,,.
8311,topping-misc,glue,8311-topping-misc-glue,Y,#N/A,,0,,,,,,,,.
8312,topping-misc,glue,8312-topping-misc-glue,Y,#N/A,,0,,,,,,,,.
8320,topping-misc,feather,8320-topping-misc-feather,Y,#N/A,,0,,,,,,,,.
8321,topping-misc,feather,8321-topping-misc-feather,Y,#N/A,,0,,,,,,,,.
8330,topping-misc,transittoken,8330-topping-misc-transittoken,Y,#N/A,,0,,,,,,,,.
8540,topping-seasoning,sriracha,8540-topping-seasoning-sriracha,Y,#N/A,2,0.3333333333,0.1,4,8,Epic,Rare,,,.
8541,topping-seasoning,sriracha,8541-topping-seasoning-sriracha,Y,#N/A,2,0.3333333333,0.1,4,8,Rare,,,,.
8542,topping-seasoning,sriracha,8542-topping-seasoning-sriracha,Y,#N/A,2,0.3333333333,0.1,4,8,Rare,,,,.
8550,topping-seasoning,chiliflakes,8550-topping-seasoning-chiliflakes,Y,1025x1025,0.25,0.04166666667,,10,20,Common,Common,,,.
8560,topping-seasoning,parsley,8560-topping-seasoning-parsley,Y,3072x3072,1,0.1666666667,0.1,4,10,Common,Coommon,,,.
8561,topping-seasoning,parsley,8561-topping-seasoning-parsley,Y,3072x3072,1,0.1666666667,0.1,4,10,Common,,,,.
8562,topping-seasoning,parsley,8562-topping-seasoning-parsley,Y,3072x3072,1,0.1666666667,0.1,4,10,Rare,,,,.
8563,topping-seasoning,parsley,8563-topping-seasoning-parsley,Y,3072x3072,1,0.1666666667,0.1,4,15,Epic,,,,.
8570,topping-seasoning,oregano,8570-topping-seasoning-oregano,Y,#N/A,2,0.3333333333,0.1,4,8,Common,Common,,,.
8580,topping-seasoning,birdseed,8580-topping-seasoning-birdseed,Y,#N/A,2,0.3333333333,0.1,4,8,Common,Common,,,.
8590,topping-seasoning,sprinkles,8590-topping-seasoning-sprinkles,Y,#N/A,,0,,,,,,,,.
8700,topping-nft,pizzapop,8700-topping-nft-pizzapop,Y,#N/A,,0,,,,,,,,.
8701,topping-nft,pizzapop,8701-topping-nft-pizzapop,Y,#N/A,,0,,,,,,,,.
8702,topping-nft,pizzapop,8702-topping-nft-pizzapop,Y,#N/A,,0,,,,,,,,.
8703,topping-nft,pizzapop,8703-topping-nft-pizzapop,Y,#N/A,,0,,,,,,,,.
8704,topping-nft,pizzapop,8704-topping-nft-pizzapop,Y,#N/A,,0,,,,,,,,.
8705,topping-nft,pizzapop,8705-topping-nft-pizzapop,Y,#N/A,,0,,,,,,,,.
8706,topping-nft,pizzapop,8706-topping-nft-pizzapop,Y,#N/A,,0,,,,,,,,.
8707,topping-nft,pizzapop,8707-topping-nft-pizzapop,Y,#N/A,,0,,,,,,,,.
8710,topping-nft,blazedcat,8710-topping-nft-blazedcat,Y,#N/A,,0,,,,,,,,.
8711,topping-nft,blazedcat,8711-topping-nft-blazedcat,Y,#N/A,,0,,,,,,,,.
8712,topping-nft,blazedcat,8712-topping-nft-blazedcat,Y,#N/A,,0,,,,,,,,.
8713,topping-nft,blazedcat,8713-topping-nft-blazedcat,Y,#N/A,,0,,,,,,,,.
8714,topping-nft,blazedcat,8714-topping-nft-blazedcat,Y,#N/A,,0,,,,,,,,.
8715,topping-nft,blazedcat,8715-topping-nft-blazedcat,Y,#N/A,,0,,,,,,,,.
8716,topping-nft,blazedcat,8716-topping-nft-blazedcat,Y,#N/A,,0,,,,,,,,.
8717,topping-nft,blazedcat,8717-topping-nft-blazedcat,Y,#N/A,,0,,,,,,,,.
8720,topping-nft,sewerrat,8720-topping-nft-sewerrat,Y,#N/A,,0,,,,,,,,.
8721,topping-nft,sewerrat,8721-topping-nft-sewerrat,Y,#N/A,,0,,,,,,,,.
8722,topping-nft,sewerrat,8722-topping-nft-sewerrat,Y,#N/A,,0,,,,,,,,.
8723,topping-nft,sewerrat,8723-topping-nft-sewerrat,Y,#N/A,,0,,,,,,,,.
8724,topping-nft,sewerrat,8724-topping-nft-sewerrat,Y,#N/A,,0,,,,,,,,.
8725,topping-nft,sewerrat,8725-topping-nft-sewerrat,Y,#N/A,,0,,,,,,,,.
8730,topping-nft,boredape,8730-topping-nft-boredape,Y,#N/A,,0,,,,,,,,.
8731,topping-nft,boredape,8731-topping-nft-boredape,Y,#N/A,,0,,,,,,,,.
8732,topping-nft,boredape,8732-topping-nft-boredape,Y,#N/A,,0,,,,,,,,.
8733,topping-nft,boredape,8733-topping-nft-boredape,Y,#N/A,,0,,,,,,,,.
8734,topping-nft,boredape,8734-topping-nft-boredape,Y,#N/A,,0,,,,,,,,.
8735,topping-nft,boredape,8735-topping-nft-boredape,Y,#N/A,,0,,,,,,,,.
8736,topping-nft,boredape,8736-topping-nft-boredape,Y,#N/A,,0,,,,,,,,.
8737,topping-nft,boredape,8737-topping-nft-boredape,Y,#N/A,,0,,,,,,,,.
8740,topping-nft,deadhead,8740-topping-nft-deadhead,Y,#N/A,,0,,,,,,,,.
9000,extra-seasoning,,9000-extra-seasoning-,N,#N/A,,0,,,,,,,,.
9100,extra-squirt,mayo,9100-extra-squirt-mayo,Y,3072x3072,16,2.666666667,,1,1,Rare,Epic,,,.
9110,extra-squirt,pesto,9110-extra-squirt-pesto,Y,#N/A,16,2.666666667,,1,1,Rare,,,,.
9111,extra-squirt,pesto,9111-extra-squirt-pesto,Y,#N/A,16,2.666666667,,1,1,Rare,,,,.
9112,extra-squirt,pesto,9112-extra-squirt-pesto,Y,#N/A,16,2.666666667,,1,1,Rare,,,,.
9120,extra-squirt,chirstmaslights,9120-extra-squirt-chirstmaslights,Y,#N/A,16,2.666666667,,1,1,Rare,,,,.
9130,extra-squirt,ranch,9130-extra-squirt-ranch,Y,3000x3000,16,2.666666667,,1,1,Rare,Rae,,,.
9140,extra-squirt,cheesewiz,9140-extra-squirt-cheesewiz,Y,3072x3072,16,2.666666667,,1,1,Rare,Rare,,,.
9150,extra-squirt,peptomics,9150-extra-squirt-peptomics,Y,#N/A,5,0.8333333333,,2,4,Rare,Rare,,,.
9151,extra-squirt,peptomics,9151-extra-squirt-peptomics,Y,#N/A,5,0.8333333333,,2,4,Rare,,,,.
9152,extra-squirt,peptomics,9152-extra-squirt-peptomics,Y,#N/A,5,0.8333333333,,2,4,Rare,,,,.
9153,extra-squirt,peptomics,9153-extra-squirt-peptomics,Y,#N/A,5,0.8333333333,,2,4,Rare,,,,.
9154,extra-squirt,peptomics,9154-extra-squirt-peptomics,Y,#N/A,5,0.8333333333,,2,4,Rare,,,,.
9155,extra-squirt,peptomics,9155-extra-squirt-peptomics,Y,#N/A,5,0.8333333333,,2,4,Rare,,,,.
9156,extra-squirt,peptomics,9156-extra-squirt-peptomics,Y,#N/A,5,0.8333333333,,2,4,Rare,,,,.
9160,extra-squirt,bbq,9160-extra-squirt-bbq,Y,3072x3072,16,2.666666667,,1,1,Rare,Rare,,,.
9170,extra-squirt,applesauce,9170-extra-squirt-applesauce,Y,#N/A,2,0.3333333333,,1,4,Uncommon,Uncommon,,,.
9180,extra-squirt,squidink,9180-extra-squirt-squidink,Y,3072x3072,16,2.666666667,,1,1,Common,Common,,,.
9190,extra-squirt,ketchup,9190-extra-squirt-ketchup,Y,3072x3072,4,0.6666666667,,4,8,Common,Common,,,.
9200,extra-squirt,hotsauce,9200-extra-squirt-hotsauce,Y,#N/A,2,0.3333333333,,1,8,Rare,Rare,,,.
9201,extra-squirt,hotsauce,9201-extra-squirt-hotsauce,Y,#N/A,16,2.666666667,,1,1,Rare,,,,.
9202,extra-squirt,hotsauce,9202-extra-squirt-hotsauce,Y,#N/A,3,0.5,,1,1,Rare,,,,.
9203,extra-squirt,hotsauce,9203-extra-squirt-hotsauce,Y,#N/A,3,0.5,,1,1,Rare,,,,.
9210,extra-squirt,salsaverde,9210-extra-squirt-salsaverde,Y,#N/A,4,0.6666666667,,1,4,Common,Common,,,.
9211,extra-squirt,salsaverde,9211-extra-squirt-salsaverde,Y,#N/A,4,0.6666666667,,1,4,Common,,,,.
9212,extra-squirt,salsaverde,9212-extra-squirt-salsaverde,Y,#N/A,4,0.6666666667,,1,4,Common,,,,.
9300,omakase-sanitized,clues-froglegs,9300-omakase-sanitized-clues-froglegs,Y,#N/A,2.2,0.3666666667,0.3,3,23,Uncommon,Rare,,,.
9301,omakase-sanitized,clues-froglegs,9301-omakase-sanitized-clues-froglegs,Y,#N/A,2.2,0.3666666667,0.3,3,23,Rare,,,,.
9302,omakase-sanitized,clues-origami,9302-omakase-sanitized-clues-origami,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9303,omakase-sanitized,clues-origami,9303-omakase-sanitized-clues-origami,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9304,omakase-sanitized,clues-origami,9304-omakase-sanitized-clues-origami,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9305,omakase-sanitized,clues-polygon,9305-omakase-sanitized-clues-polygon,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9306,omakase-sanitized,clues-polygon,9306-omakase-sanitized-clues-polygon,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9307,omakase-sanitized,clues-polygon,9307-omakase-sanitized-clues-polygon,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9308,omakase-sanitized,clues-polygon,9308-omakase-sanitized-clues-polygon,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9310,omakase-sanitized,clues-night0wl,9310-omakase-sanitized-clues-night0wl,Y,#N/A,2.2,0.3666666667,0.3,3,23,Uncommon,,,,.
9311,omakase-sanitized,clues-night0wl,9311-omakase-sanitized-clues-night0wl,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9312,omakase-sanitized,clues-night0wl,9312-omakase-sanitized-clues-night0wl,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9313,omakase-sanitized,clues-night0wl,9313-omakase-sanitized-clues-night0wl,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9314,omakase-sanitized,clues-honeybatwings,9314-omakase-sanitized-clues-honeybatwings,Y,#N/A,2.2,0.3666666667,0.3,3,23,Epic,,,,.
9320,omakase-sanitized,medallion-snaprocks,9320-omakase-sanitized-medallion-snaprocks,Y,#N/A,2.2,0.3666666667,0.3,3,23,Common,Epic,,,.
9321,omakase-sanitized,medallion-subatomicparticles,9321-omakase-sanitized-medallion-subatomicparticles,Y,#N/A,2.2,0.3666666667,0.3,3,23,Common,,,,.
9322,omakase-sanitized,medallion-rosepetals,9322-omakase-sanitized-medallion-rosepetals,Y,#N/A,2.2,0.3666666667,0.3,3,23,Uncommon,,,,.
9323,omakase-sanitized,medallion-rosepetals,9323-omakase-sanitized-medallion-rosepetals,Y,#N/A,2.2,0.3666666667,0.3,3,23,Uncommon,,,,.
9324,omakase-sanitized,medallion-rainbowspiders,9324-omakase-sanitized-medallion-rainbowspiders,Y,#N/A,2.2,0.3666666667,0.3,3,23,Rare,,,,.
9325,omakase-sanitized,medallion-rainbowspiders,9325-omakase-sanitized-medallion-rainbowspiders,Y,#N/A,2.2,0.3666666667,0.3,3,23,Rare,,,,.
9326,omakase-sanitized,medallion-starshrimp,9326-omakase-sanitized-medallion-starshrimp,Y,#N/A,2.2,0.3666666667,0.3,3,23,Rare, ,,,.
9327,omakase-sanitized,medallion-starshrimp,9327-omakase-sanitized-medallion-starshrimp,Y,#N/A,2.2,0.3666666667,0.3,3,23,Epic,,,,.
9328,omakase-sanitized,medallion-jalapenoworm,9328-omakase-sanitized-medallion-jalapenoworm,Y,#N/A,2.2,0.3666666667,0.3,3,23,Epic,,,,.
9329,omakase-sanitized,medallion-jalapenoworm,9329-omakase-sanitized-medallion-jalapenoworm,Y,#N/A,2.2,0.3666666667,0.3,3,23,Epic,,,,.
9330,omakase-sanitized,candy-donuts,9330-omakase-sanitized-candy-donuts,Y,#N/A,2.2,0.3666666667,0.3,3,23,          ,,,,.
9331,omakase-sanitized,candy-donuts,9331-omakase-sanitized-candy-donuts,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
9332,omakase-sanitized,candy-icecream,9332-omakase-sanitized-candy-icecream,Y,#N/A,2.2,0.3666666667,0.3,3,23,,,,,.
